school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Abilene Christian University,3669,3508,Texas,Midsize City,private,100.0,100.0,100.0,55,17,147,30,9,79,85,26,226,82.80204216216559,1.8449543580348724
Adams State University,1956,1514,Colorado,Town,NA,97.97,69.84,100.0,3,1,8,1,0,4,4,1,12,1.209733447533696,2.6671456614590756
Adelphi University,5269,4874,New York,Suburb,private,100.0,99.91,100.0,9,5,19,5,2,10,14,7,29,11.497350109580594,2.4643738136918194
Adrian College,1673,1606,Michigan,Town,private,99.55,84.84,100.0,4,1,10,2,1,5,6,2,15,4.5047662120543785,0.8915098483966956
Agnes Scott College,923,913,Georgia,Suburb,private,98.37,68.56,100.0,3,1,9,1,0,5,4,1,14,1.5212394159062925,2.569924852446232
Alabama A & M University,5032,4714,Alabama,Midsize City,public,100.0,99.92,100.0,13,5,34,7,2,18,20,7,52,13.728666658032573,6.538058545097972
Alabama State University,4212,3866,Alabama,Midsize City,NA,100.0,99.88,100.0,12,4,32,6,2,17,18,6,49,11.29348289359787,7.394760496626821
Alaska Pacific University,298,203,Alaska,Large City,private,60.89,30.18,90.25,1,0,1,0,0,1,1,0,2,8.03706589931471e-05,0.9307117897225038
Albany State University,6266,3927,Georgia,Small City,NA,100.0,95.95,100.0,11,2,47,6,1,27,17,3,74,14.584852377541388,2.6677296533122297
Albertus Magnus College,1130,1012,Connecticut,Midsize City,NA,62.43,40.65,87.41,1,0,1,0,0,1,1,0,2,0.3484575241023485,0.6272756153478583
Albion College,1565,1554,Michigan,Town,NA,99.41,82.97,100.0,3,1,9,2,1,5,5,2,14,4.630845145372088,0.5003596195517346
Albright College,2019,1993,Pennsylvania,Small City,NA,99.73,93.78,100.0,4,2,9,2,1,5,6,3,14,2.2057294392082256,3.703024016819612
Alcorn State University,3169,2893,Mississippi,Rural,NA,100.0,100.0,100.0,25,11,55,13,5,29,38,16,84,33.42802770614062,4.045339307380061
Alderson Broaddus University,950,903,West Virginia,Town,private,62.12,29.21,89.31,1,0,1,0,0,1,1,0,2,0.11221767616573741,0.8563236927874693
Alfred University,1704,1600,New York,Town,NA,98.83,89.08,99.99,3,1,6,2,1,3,5,2,9,3.278261809833214,1.160473696982209
Alice Lloyd College,598,584,Kentucky,Rural,private,77.67,38.88,98.53,1,0,3,1,0,1,2,0,4,1.1911236034942756,0.3056077867725296
Allegheny College,1800,1752,Pennsylvania,Town,NA,99.11,88.62,100.0,3,1,7,2,1,4,5,2,11,1.6796087287085588,3.0287885394473992
Allen University,590,563,South CaroliNA,Midsize City,private,100.0,98.45,100.0,7,3,15,4,1,8,11,4,23,9.9244678197923,0.2667728612387998
Alma College,1427,1386,Michigan,Town,NA,99.27,80.99,100.0,3,1,9,2,1,5,5,2,14,4.630845145372088,0.2786421106181812
Alvernia University,2252,1670,Pennsylvania,Small City,NA,99.72,94.11,100.0,4,2,9,2,1,5,6,3,14,2.8294807970171094,3.034861694726201
Alverno College,1312,1036,Wisconsin,Large City,NA,51.12,29.96,79.26,0,0,1,0,0,1,0,0,2,0.4954323933676822,0.21838448651809286
American InterContinental University - Atlanta,1905,932,Georgia,Midsize City,private,99.51,65.97,100.0,3,1,14,2,0,8,5,1,22,4.1364038050485705,1.1786928776460632
American InterNAtioNAl College,1374,1254,Massachusetts,Midsize City,private,99.12,88.75,100.0,3,1,7,2,1,4,5,2,11,3.2199259743285595,1.5015604422485156
American Jewish University,68,63,California,Large City,NA,34.17,15.6,64.67,0,0,1,0,0,0,0,0,1,0.2953636635141748,0.12073918808932713
American Public University System,37910,2914,West Virginia,Town,NA,100.0,100.0,100.0,166,57,454,89,29,244,255,86,698,0.10832573363975807,254.4374605853011
American University,8124,7764,District of Columbia,Large City,NA,100.0,100.0,100.0,24,10,60,13,5,32,37,15,92,0.4247667798283949,36.464259912006334
Amherst College,1832,1836,Massachusetts,Suburb,private,99.99,97.57,100.0,6,2,14,3,1,8,9,3,22,0.9253623411269332,8.186321631603859
Amridge University,321,147,Alabama,Midsize City,NA,87.09,54.39,99.35,1,1,3,1,0,2,2,1,5,0.683039348560953,1.3538214257333712
Anderson University IndiaNA,1565,1431,IndiaNA,Small City,NA,98.94,88.17,100.0,3,1,7,2,1,4,5,2,11,3.174094876879973,1.3610441685873467
Anderson University South CaroliNA,2984,2550,South CaroliNA,Small City,private,100.0,100.0,100.0,34,14,77,18,7,42,52,21,119,49.49930850615416,2.465667935609095
Andrews University,1704,1344,Michigan,Town,NA,99.98,96.13,100.0,6,2,14,3,1,8,9,3,22,1.5265773547657804,7.0131142107841224
Angelo State University,8721,5332,Texas,Midsize City,NA,100.0,100.0,100.0,145,44,390,80,23,209,225,67,599,224.6735576162272,0.5109909928703551
AnNA Maria College,1121,866,Massachusetts,Rural,NA,98.22,84.91,99.98,3,1,6,1,1,3,4,2,9,3.714010844251537,0.3077517036982085
Antioch University - Seattle,90,17,Washington,Large City,NA,32.72,14.71,62.99,0,0,1,0,0,0,0,0,1,0.017171980620927275,0.3772268537653669
Appalachian State University,17014,16071,North CaroliNA,Town,public,100.0,100.0,100.0,19,7,49,10,4,26,29,11,75,15.220675597335623,13.682768568159895
AquiNAs College Michigan,1553,1317,Michigan,Midsize City,NA,99.4,82.46,100.0,3,1,9,2,1,5,5,2,14,4.855742702100975,0.2539417355479378
Arcadia University,2387,2177,Pennsylvania,Suburb,NA,99.86,95.03,100.0,4,2,11,2,1,6,6,3,17,2.527548980338606,4.037819151696184
ArizoNA Christian University,784,646,ArizoNA,Large City,NA,98.7,88.63,99.99,3,1,6,1,1,3,4,2,9,3.286956311087524,1.0418615581388382
ArizoNA State University - Tempe,42429,38814,ArizoNA,Midsize City,NA,100.0,100.0,100.0,147,73,326,76,37,169,223,110,495,143.84732188491648,79.30093892937033
Arkansas Baptist College,597,496,Arkansas,Midsize City,NA,94.19,62.52,99.94,2,1,5,1,0,3,3,1,8,0.39926028303887,2.426319857981746
Arkansas State University - Main Campus,9608,6894,Arkansas,Small City,public,100.0,98.46,100.0,10,3,27,5,1,14,15,4,41,9.92248599065296,5.01692166540468
Arkansas Tech University,10780,6729,Arkansas,Town,public,100.0,98.7,100.0,11,3,29,5,1,15,16,4,44,11.96855028170433,3.91873200552195
Armstrong State University,6283,4513,Georgia,Midsize City,public,100.0,96.26,100.0,11,2,47,6,1,27,17,3,74,14.706942218304333,2.6964059352570953
Asbury University,1731,1325,Kentucky,Town,NA,99.86,89.92,100.0,4,2,11,2,1,6,6,3,17,2.0977278037247364,4.424887257441324
Ashford University,31543,31545,California,Large City,private,100.0,100.0,100.0,140,50,380,75,26,203,215,76,583,8.81955899253326,206.35423615406268
Ashland University,4812,3380,Ohio,Town,NA,100.0,98.0,100.0,7,3,15,3,1,8,10,4,23,8.67477855326687,1.291420880223722
Assumption College,2085,1937,Massachusetts,Midsize City,private,99.91,95.9,100.0,5,2,10,2,1,6,7,3,16,5.1711424945328615,1.7953761505412769
Point University,1925,1119,Georgia,Town,NA,99.85,78.75,100.0,4,1,16,2,1,9,6,2,25,4.238959271289444,2.2711115434112124
Auburn University,23968,21762,Alabama,Small City,public,100.0,100.0,100.0,87,31,226,46,15,121,133,46,347,56.92135987355471,76.075311521569
Auburn University at Montgomery,4312,3239,Alabama,Midsize City,NA,100.0,99.87,100.0,12,4,30,6,2,16,18,6,46,17.131135959559803,1.4834835058496303
Augsburg University,2428,2033,Minnesota,Large City,NA,86.5,53.56,99.48,1,1,3,1,0,2,2,1,5,0.6972752913047005,1.2963398249909488
AugustaNA College,2650,2637,Illinois,Small City,NA,97.22,80.15,99.99,2,1,6,1,1,3,3,2,9,2.639041957045073,0.9371139775346752
AugustaNA University,1746,1679,South Dakota,Midsize City,NA,95.73,72.71,99.95,2,1,5,1,0,3,3,1,8,2.0024917129889097,1.1448924746933156
Aurora University,3935,3461,Illinois,Suburb,private,99.78,93.99,100.0,4,2,10,2,1,5,6,3,15,3.9107871760004143,2.2113187263534617
Austin College,1218,1204,Texas,Small City,NA,100.0,99.98,100.0,19,6,51,10,3,27,29,9,78,28.65720788529236,0.5161451115409141
Austin Peay State University,9591,7065,Tennessee,Midsize City,NA,100.0,99.51,100.0,14,4,46,7,2,23,21,6,69,19.06394211813506,1.9962332017481574
Ave Maria University,1071,1035,Florida,Rural,NA,100.0,98.13,100.0,7,3,20,4,1,10,11,4,30,7.144120342970484,3.262547422401374
Averett University,929,890,Virginia,Town,NA,99.85,88.22,100.0,4,1,9,2,1,5,6,2,14,4.179389259928753,2.2953016662744257
Averett University - Non - TraditioNAl Programs,344,87,Virginia,Town,NA,94.4,55.54,99.83,2,1,4,1,0,2,3,1,6,2.8696804499311197,0.0
Avila University,1274,1077,Missouri,Large City,NA,96.97,66.54,100.0,2,1,7,1,0,3,3,1,10,0.964894652263988,2.507201121371938
Azusa Pacific University,5674,5075,California,Suburb,private,100.0,100.0,100.0,21,9,52,11,5,28,32,14,80,25.070467759083158,6.531771589797016
Bacone College,936,864,Oklahoma,Town,private,99.95,91.1,100.0,5,2,13,3,1,7,8,3,20,1.8696317481076319,5.634991288622391
Baker University,1774,1062,Kansas,Town,NA,98.95,77.34,100.0,3,1,8,2,0,4,5,1,12,0.6542277704176047,3.8685026083541096
Baldwin Wallace University,3191,2958,Ohio,Suburb,NA,99.93,94.38,100.0,5,2,11,2,1,6,7,3,17,5.1978587830391705,2.0506739870707373
Ball State University,17000,15203,IndiaNA,Small City,NA,100.0,100.0,100.0,30,15,65,16,8,35,46,23,100,41.22211818082721,5.11190864517254
Bard College,1941,1862,New York,Town,NA,99.92,95.47,100.0,5,2,11,2,1,6,7,3,17,1.4010930835103579,5.701627818409937
BarNArd College,2549,2514,New York,Large City,NA,100.0,99.06,100.0,7,3,17,4,2,9,11,5,26,2.2274419972004456,8.75809229630989
Barry University,3504,2991,Florida,Suburb,NA,100.0,100.0,100.0,25,10,57,13,5,32,38,15,89,32.771058253750496,5.076042373985786
Barton College,888,830,North CaroliNA,Town,private,81.35,44.43,98.57,1,0,3,1,0,1,2,0,4,0.724794076063601,0.949370379391421
Bates College,1788,1787,Maine,Small City,NA,99.68,90.96,100.0,4,2,9,2,1,5,6,3,14,0.14710675338936333,5.565503409870261
Bay Path University,1946,1367,Massachusetts,Suburb,NA,99.7,93.59,100.0,4,2,8,2,1,4,6,3,12,5.141832375130651,0.6491787324835518
Baylor University,14311,14100,Texas,Midsize City,private,100.0,100.0,100.0,200,61,537,110,32,288,310,93,825,299.45996393479186,10.414875594159671
Beacon College,349,344,Florida,Suburb,private,93.05,67.59,99.8,2,1,4,1,0,2,3,1,6,1.4673608173321118,1.1805310361616042
Becker College,1885,1530,Massachusetts,Midsize City,private,99.79,94.11,100.0,4,2,9,2,1,5,6,3,14,5.1627681747036585,1.0054925685251237
Belhaven University,2479,1248,Mississippi,Midsize City,private,100.0,99.99,100.0,15,6,36,8,3,19,23,9,55,9.779188008036275,12.964001022175474
Bellarmine University,2539,2410,Kentucky,Large City,NA,99.81,89.62,100.0,4,2,11,2,1,6,6,3,17,4.058018268584749,2.1740418614700436
Bellevue University,5743,4919,Nebraska,Suburb,NA,99.99,95.89,100.0,6,2,16,3,1,9,9,3,25,0.5450727766246379,8.700296820241153
Belmont Abbey College,1552,1381,North CaroliNA,Suburb,private,99.58,87.89,100.0,4,1,9,2,1,5,6,2,14,0.8948075013130877,4.540069302293238
Belmont University,6496,6161,Tennessee,Large City,NA,100.0,100.0,100.0,23,8,62,12,4,33,35,12,95,4.101037581507565,30.89604503320972
Beloit College,1407,1346,Wisconsin,Small City,NA,96.15,73.25,99.97,2,1,5,1,0,3,3,1,8,0.11687736816161906,3.1224170269339786
Bemidji State University,4819,3333,Minnesota,Town,NA,97.33,68.91,100.0,2,1,8,1,0,4,3,1,12,1.4762104518109551,2.130347192800507
Benedict College,2089,2077,South CaroliNA,Midsize City,NA,100.0,100.0,100.0,16,7,37,9,3,20,25,10,57,21.0587364688568,3.477455186069632
Benedictine College,2080,1821,Kansas,Town,NA,99.76,87.02,100.0,4,1,11,2,1,6,6,2,17,0.34195674911007434,5.645934167041247
Benedictine University,2883,2473,Illinois,Suburb,private,97.98,84.9,99.99,3,1,6,1,1,3,4,2,9,3.0633362027251647,0.8313583878216562
Bennett College,490,400,North CaroliNA,Large City,private,73.28,40.79,95.8,1,0,2,0,0,1,1,0,3,0.17498457803455938,1.1416296337698517
Bennington College,775,724,Vermont,Town,NA,95.95,73.99,99.96,2,1,5,1,0,3,3,1,8,3.624249647145446e-05,3.190647351828164
Bentley University,4270,4171,Massachusetts,Small City,private,100.0,99.89,100.0,10,4,22,5,2,12,15,6,34,7.850924839877827,7.034599474925831
Berea College,1668,1615,Kentucky,Town,NA,99.54,84.0,100.0,4,1,9,2,1,5,6,2,14,1.8879550233522628,3.4680040272414687
Berry College,1976,1945,Georgia,Suburb,private,99.96,88.21,100.0,5,1,17,3,1,9,8,2,26,3.4942112426354806,4.205577775738445
Bethany College Kansas,777,710,Kansas,Town,NA,94.9,59.59,99.97,2,1,5,1,0,3,3,1,8,0.29856991616789463,2.643932822812456
Bethany College West Virginia,598,594,West Virginia,Rural,private,79.19,47.82,97.27,1,0,2,1,0,1,2,0,3,0.022540833796296966,1.5408150039551907
Bethany Lutheran College,651,522,Minnesota,Small City,NA,51.99,23.28,86.22,0,0,1,0,0,1,0,0,2,0.16131990487164197,0.5679876104500572
Bethel College - Mishawaka,1330,1044,IndiaNA,Small City,NA,98.2,83.13,100.0,3,1,7,1,1,4,4,2,11,2.6670071806599425,1.3373749818785432
Bethel College - North Newton,502,489,Kansas,Town,NA,69.62,31.28,95.82,1,0,2,0,0,1,1,0,3,0.20665833585617183,0.9743815480765348
Bethel University Minnesota,2898,2407,Minnesota,Suburb,NA,94.14,60.58,100.0,2,1,7,1,0,3,3,1,10,0.7289393222195888,2.0946769328159505
Bethel University Tennessee,4830,3454,Tennessee,Town,NA,100.0,98.83,100.0,10,3,37,5,1,18,15,4,55,8.754622746998987,6.800154124069512
Bethune - Cookman University,3988,3755,Florida,Small City,private,100.0,100.0,100.0,32,13,75,17,7,41,49,20,116,39.989287728909474,8.419858125665533
Biola University,4047,3882,California,Suburb,private,100.0,100.0,100.0,16,7,40,8,3,21,24,10,61,18.135328939770332,5.522894301355004
Birmingham Southern College,1287,1272,Alabama,Midsize City,NA,99.9,90.54,100.0,5,2,12,2,1,6,7,3,18,3.0630708674596776,3.788839278150516
Black Hills State University,3951,2195,South Dakota,Town,NA,100.0,98.92,100.0,8,3,30,4,2,15,12,5,45,8.48230599894596,3.70986371736731
Blackburn College,557,546,Illinois,Town,private,57.86,31.48,89.51,1,0,1,0,0,1,1,0,2,0.5801342233159428,0.2810152707849531
Bloomfield College,1839,1700,New Jersey,Suburb,NA,100.0,98.83,100.0,7,3,16,3,1,9,10,4,25,10.101099387411292,0.017266992226360044
Bloomsburg University of Pennsylvania,8578,7863,Pennsylvania,Small City,public,100.0,99.99,100.0,13,6,28,7,3,15,20,9,43,13.393478430864375,5.8853735530528795
Blue Mountain College,590,531,Mississippi,Rural,NA,99.77,92.13,100.0,4,2,9,2,1,5,6,3,14,5.282386874147018,0.7334193488687517
Bluefield College,949,829,Virginia,Town,NA,99.87,85.66,100.0,4,1,9,2,1,6,6,2,15,5.672624145212679,0.9235168187044842
Bluefield State College,1380,1099,West Virginia,Town,NA,68.01,27.2,92.26,1,0,2,0,0,1,1,0,3,0.20562429678924138,0.9299739067554651
Bluffton University,735,660,Ohio,Town,NA,79.64,46.67,97.88,1,0,2,1,0,1,2,0,3,1.158324335546182,0.4311453859144815
Boise State University,20744,12477,Idaho,Midsize City,public,100.0,100.0,100.0,94,20,342,54,10,199,148,30,541,106.26114239031921,42.44622705080235
Boston College,9924,9681,Massachusetts,Small City,private,100.0,100.0,100.0,26,12,60,14,6,33,40,18,93,10.823808379244896,28.98644244244056
Boston University,18086,16840,Massachusetts,Large City,private,100.0,100.0,100.0,51,22,122,27,11,66,78,33,188,16.88262877567328,61.42227714740339
Bowdoin College,1819,1813,Maine,Town,private,99.94,94.42,100.0,5,2,13,3,1,7,8,3,20,0.1605519942905417,7.156262319865986
Bowie State University,5185,4389,Maryland,Suburb,NA,100.0,99.73,100.0,9,4,21,5,2,11,14,6,32,11.499460547661034,2.1158152080119916
Bowling Green State University - Main Campus,14679,13104,Ohio,Town,public,100.0,100.0,100.0,21,8,51,11,4,27,32,12,78,24.756992563261846,7.099885268844997
Bradley University,4645,4512,Illinois,Midsize City,NA,99.83,94.97,100.0,4,2,11,2,1,6,6,3,17,4.510259206760222,1.8411307763617173
Brandeis University,3630,3620,Massachusetts,Small City,NA,100.0,99.84,100.0,10,4,23,5,2,12,15,6,35,3.6009575265572966,11.18268722334001
BreNAu University,1737,1080,Georgia,Small City,NA,99.43,66.52,100.0,3,1,13,2,0,8,5,1,21,3.9288510757515644,1.2198128388586769
Brescia University,1177,715,Kentucky,Small City,NA,94.45,63.77,99.97,2,1,5,1,0,3,3,1,8,2.2568657750417853,0.6304005611591645
Brevard College,673,656,North CaroliNA,Town,NA,97.57,75.59,99.99,2,1,6,1,0,3,3,1,9,0.35891723108224965,3.331711302512012
Brewton - Parker College,782,438,Georgia,Rural,NA,96.81,64.21,100.0,2,1,7,1,0,4,3,1,11,1.533448399982587,1.8955640188103653
Briar Cliff University,943,720,Iowa,Small City,NA,97.39,65.98,100.0,2,1,7,1,0,4,3,1,11,1.0900243073947231,2.529270267629386
Bridgewater College,1880,1876,Virginia,Suburb,private,100.0,98.04,100.0,8,3,18,5,1,11,13,4,29,12.50479940246148,0.9147057702308089
Bridgewater State University,9562,7858,Massachusetts,Suburb,NA,100.0,100.0,100.0,26,12,56,14,6,31,40,18,87,38.69773193074713,0.9319659949024501
Brigham Young University - Hawaii,3138,2702,Hawaii,Town,private,100.0,99.81,100.0,13,4,39,7,2,21,20,6,60,3.4304614177892554e-05,19.708034485887772
Brigham Young University - Idaho,51883,17230,Idaho,Town,NA,100.0,100.0,100.0,233,67,807,127,35,436,360,102,1243,74.90023632636729,284.7363440853562
Brigham Young University - Provo,31232,28156,Utah,Midsize City,NA,100.0,100.0,100.0,149,43,482,81,22,265,230,65,747,73.41893348267536,156.33748694277978
Brown University,6986,6666,Rhode Island,Midsize City,NA,100.0,100.0,100.0,21,9,51,11,4,27,32,13,78,0.14693291326662958,31.678425462598288
Bryan College - Dayton,1238,833,Tennessee,Town,NA,99.13,76.72,100.0,3,1,9,2,0,5,5,1,14,1.5694032138248721,3.1481758633582357
Bryant University,3476,3418,Rhode Island,Suburb,private,100.0,99.06,100.0,7,3,15,4,2,8,11,5,23,0.12718127574554167,10.063631439873946
Bryn Athyn College of the New Church,329,313,Pennsylvania,Suburb,private,54.84,30.96,84.07,1,0,1,0,0,1,1,0,2,0.41221828863891435,0.38148711211531383
Bryn Mawr College,1340,1325,Pennsylvania,Suburb,NA,99.89,93.53,100.0,4,2,11,2,1,6,6,3,17,0.33989929063208724,6.427322243722348
Bucknell University,3608,3585,Pennsylvania,Town,private,100.0,99.59,100.0,8,4,20,4,2,11,12,6,31,1.5693222567481475,11.161558509596668
BueNA Vista University,1805,1522,Iowa,Town,private,99.18,65.55,100.0,3,1,11,2,0,6,5,1,17,3.675338369805284,1.1174176660824169
Butler University,4288,4182,IndiaNA,Large City,NA,100.0,99.42,100.0,7,3,17,4,2,9,11,5,26,6.227585112496803,5.056859775022295
Cabrini University,1687,1479,Pennsylvania,Suburb,private,99.29,90.13,100.0,3,2,8,2,1,4,5,3,12,1.6362173299044627,3.3074802807010037
Caldwell University,1605,1440,New Jersey,Suburb,NA,99.98,97.43,100.0,5,2,13,3,1,7,8,3,20,7.785345161039707,0.4872310133988101
California Baptist University,7421,6367,California,Large City,NA,100.0,100.0,100.0,29,13,73,15,6,39,44,19,112,40.4825437212528,4.0432873974416745
California Institute of Technology,962,961,California,Midsize City,NA,99.7,89.64,100.0,4,1,9,2,1,5,6,2,14,1.9021419930312857,3.8809495616904153
California Lutheran University,2968,2858,California,Midsize City,private,100.0,99.96,100.0,12,5,30,6,3,16,18,8,46,14.537799518167684,3.988040660069638
California State University Maritime Academy,1050,1007,California,Midsize City,NA,99.63,92.13,100.0,4,2,9,2,1,5,6,3,14,5.18658593130891,0.40318761577084994
California Polytechnic State University - San Luis Obispo,21348,20584,California,Suburb,NA,100.0,100.0,100.0,85,37,213,43,18,112,128,55,325,112.79347582279308,15.666390409812584
California State Polytechnic University - PomoNA,24318,21668,California,Suburb,NA,100.0,100.0,100.0,96,43,232,49,21,122,145,64,354,142.65474220407614,2.108901557485905
California State University - Bakersfield,8816,7502,California,Large City,NA,100.0,100.0,100.0,35,16,84,18,8,44,53,24,128,51.505515643601804,1.1278472988582604
California State University - Channel Islands,7054,5858,California,Suburb,NA,100.0,100.0,100.0,28,12,67,14,6,35,42,18,102,41.669905648579785,0.0
California State University - Chico,16709,15446,California,Small City,NA,100.0,100.0,100.0,66,29,158,33,15,84,99,44,242,96.83202344648707,1.9835066653296314
California State University - Dominguez Hills,13279,10084,California,Small City,NA,100.0,100.0,100.0,52,23,125,26,12,66,78,35,191,78.05870899352612,0.3776090109968223
California State University - East Bay,13473,11539,California,Midsize City,NA,100.0,100.0,100.0,52,24,127,27,12,67,79,36,194,78.3127217441483,0.8089733579633992
California State University - Fresno,22260,19432,California,Large City,NA,100.0,100.0,100.0,88,39,211,44,20,111,132,59,322,130.47394472075158,1.539919794589622
California State University - Fullerton,35161,28475,California,Suburb,public,100.0,100.0,100.0,138,62,332,70,31,175,208,93,507,206.85498810551718,1.075660209643197
California State University - Long Beach,31564,27507,California,Large City,public,100.0,100.0,100.0,123,56,297,63,28,157,186,84,454,184.37781331208848,1.7420839062533469
California State University - Los Angeles,24820,21004,California,Large City,public,100.0,100.0,100.0,98,44,236,50,22,124,148,66,360,145.79150431059668,1.5787783987978652
California State University - Monterey Bay,6762,6109,California,Suburb,NA,100.0,100.0,100.0,27,12,66,14,6,35,41,18,101,39.182943601790434,1.11050874222557
California State University - Northridge,35836,29739,California,Large City,NA,100.0,100.0,100.0,140,63,338,71,31,178,211,94,516,210.32846478844388,1.2215555908475475
California State University - Sacramento,28449,23491,California,Large City,public,100.0,100.0,100.0,112,50,271,57,25,143,169,75,414,166.66190077450827,1.8985356270504274
California State University - San BerNArdino,18324,16381,California,Midsize City,public,100.0,100.0,100.0,72,32,173,36,16,91,108,48,264,107.7722935430521,0.4518692484986089
California State University - San Marcos,14616,11634,California,Suburb,NA,100.0,100.0,100.0,57,26,138,29,13,73,86,39,211,85.98626972224658,0.5875033592328538
California State University - Stanislaus,9058,7621,California,Suburb,NA,100.0,100.0,100.0,36,16,86,18,8,45,54,24,131,53.2954194444977,0.2720911332655995
California University of Pennsylvania,5553,4534,Pennsylvania,Suburb,public,100.0,99.59,100.0,7,4,16,4,2,9,11,6,25,9.368926191784448,1.596311961428694
Calumet College of Saint Joseph,624,427,IndiaNA,Suburb,private,76.76,52.33,95.79,1,0,2,1,0,1,2,0,3,1.2827948207079682,0.1747808495265632
Calvin College,3737,3524,Michigan,Midsize City,NA,100.0,99.07,100.0,8,3,22,4,2,12,12,5,34,7.251242435137456,5.301057848676697
Cambridge College,750,221,Massachusetts,Large City,private,95.64,77.01,99.89,2,1,4,1,1,2,3,2,6,3.1236212962927246,0.0014656467890740209
Cameron University,4149,2814,Oklahoma,Small City,NA,100.0,99.47,100.0,11,3,34,6,2,19,17,5,53,13.210920847637597,4.545355167677411
Campbell University,4382,3634,North CaroliNA,Town,NA,99.99,97.15,100.0,6,2,16,3,1,9,9,3,25,3.6766645998397762,6.115114078941383
Campbellsville University,3704,2128,Kentucky,Town,private,100.0,97.06,100.0,7,2,19,3,1,10,10,3,29,7.6386226232183505,2.4924292688542455
Canisius College,2397,2303,New York,Large City,private,99.79,95.69,100.0,4,2,8,2,1,4,6,3,12,5.562438210063128,0.5872217233223006
Capella University,9208,1382,Minnesota,Large City,NA,100.0,100.0,100.0,31,11,83,17,6,45,48,17,128,0.10065828775048735,48.06177885127412
Capital University,2703,2493,Ohio,Suburb,NA,99.7,89.5,100.0,4,2,9,2,1,5,6,3,14,4.732582285231544,1.0715419192395172
CardiNAl Stritch University,1542,901,Wisconsin,Suburb,NA,62.35,36.57,89.82,1,0,1,0,0,1,1,0,2,0.5329288869075872,0.4410116964500664
Carleton College,2068,2055,Minnesota,Town,NA,99.94,94.08,100.0,5,2,14,3,1,7,8,3,21,0.1499875148599977,7.22473178163628
Carlos Albizu University - Miami,376,291,Florida,Suburb,NA,99.64,90.45,100.0,4,2,8,2,1,5,6,3,13,5.573006740574486,0.0
Carlow University,1365,1075,Pennsylvania,Large City,NA,92.3,73.05,99.61,2,1,4,1,0,2,3,1,6,2.2762404622648824,0.2852220676783914
Carnegie Mellon University,6530,6298,Pennsylvania,Large City,NA,100.0,100.0,100.0,20,8,49,11,4,26,31,12,75,2.3250557859194907,28.756753723233093
Carroll College,1360,1287,MontaNA,Town,NA,100.0,76.24,100.0,15,1,152,8,1,69,23,2,221,18.831713631488995,3.846137218206489
Carroll University,2983,2737,Wisconsin,Small City,NA,85.78,63.0,98.8,1,1,3,1,0,2,2,1,5,0.8711951265016247,1.0771409151759992
Carson - Newman University,1688,1608,Tennessee,Suburb,NA,99.78,85.09,100.0,4,1,11,2,1,6,6,2,17,2.512725895226971,3.5807031234312228
Carthage College,2740,2596,Wisconsin,Suburb,NA,94.18,74.25,99.92,2,1,5,1,0,2,3,1,7,0.3442497226057244,2.4974065974243276
Case Western Reserve University,5147,4978,Ohio,Large City,private,100.0,99.89,100.0,11,5,29,6,2,15,17,7,44,4.053161792617061,13.484642396015184
Castleton University,1857,1590,Vermont,Town,NA,85.22,58.42,98.65,1,1,3,1,0,1,2,1,4,0.002425982107557983,1.9047126504089742
Catawba College,1322,1268,North CaroliNA,Suburb,NA,95.48,68.7,99.96,2,1,5,1,0,3,3,1,8,1.1185093766413596,1.9611939667701954
Catholic University of America,3308,3194,District of Columbia,Large City,NA,100.0,99.6,100.0,9,4,20,5,2,11,14,6,31,0.06835327491491412,13.37156134746754
Cazenovia College,897,713,New York,Town,NA,92.95,70.96,99.92,2,1,4,1,0,2,3,1,6,1.697098664533673,0.9470478357079576
Cedar Crest College,1432,931,Pennsylvania,Midsize City,NA,95.85,79.14,99.92,2,1,5,1,1,2,3,2,7,1.7935111505693115,1.385208020549473
Cedarville University,3536,3109,Ohio,Town,private,100.0,97.93,100.0,7,3,16,3,1,9,10,4,25,2.3828386331235745,7.641807763035799
CenteNAry University,1366,1125,New Jersey,Suburb,private,99.92,95.58,100.0,5,2,11,2,1,6,7,3,17,6.252536411203278,0.886106411642547
CenteNAry College of LouisiaNA,536,524,LouisiaNA,Midsize City,NA,99.71,84.74,100.0,4,1,10,2,1,5,6,2,15,2.040539705411587,3.7342658509431015
Central Baptist College,745,599,Arkansas,Small City,private,89.93,50.45,99.78,1,0,4,1,0,2,2,0,6,0.7337130998453437,1.5446718402626147
Central Christian College of Kansas,869,730,Kansas,Town,NA,99.85,86.69,100.0,4,1,11,2,1,6,6,2,17,0.17468909053035517,6.23517054285896
Central College,1232,1198,Iowa,Town,NA,97.97,59.35,100.0,3,1,9,1,0,5,4,1,14,2.7865493191603563,1.0966796103052678
Central Connecticut State University,9550,7605,Connecticut,Suburb,NA,99.49,95.91,100.0,3,2,7,2,1,3,5,3,10,3.336911327024277,1.9321033092334228
Central Methodist University - College of Liberal Arts & Sciences,1058,1034,Missouri,Town,NA,85.72,44.79,99.72,1,0,4,1,0,2,2,0,6,1.1145799801808358,0.8225031777396061
