 ,CUNY Lehman College,CUNY Queens College,CUNY York College,Curry College,Daemen College,Dakota State University,Dakota Wesleyan University,Dallas Baptist University,Dartmouth College,Davenport University,Davidson College,Davis & Elkins College,Defiance College,Delaware State University,Delaware Valley University,Delta State University,Denison University,DePaul University,DePauw University,DeSales University,Dickinson College,Dickinson State University,DigiPen Institute of Technology,Dillard University,Doane University,Dominican College of Blauvelt,Dominican University,Dominican University of California,Dordt College,Drake University,Drew University,Drexel University,Drury University,Duke University,Duquesne University,D'Youville College,Earlham College,East Carolina University,East Central University,East Stroudsburg University of Pennsylvania,East Tennessee State University,East Texas Baptist University,Eastern Connecticut State University,Eastern Illinois University,Eastern Kentucky University,Eastern Mennonite University,Eastern Michigan University,Eastern Nazarene College,Eastern New Mexico University - Main Campus,Eastern Oregon University,Eastern University,Eastern Washington University,Eckerd College,Edgewood College,Edinboro University of Pennsylvania,Edward Waters College,Elizabeth City State University,Elizabethtown College,Elmhurst College,Elmira College,Elon University,Embry Riddle Aeronautical University - Daytona Beach,Embry Riddle Aeronautical University - Prescott,Emerson College,Emmanuel College Georgia,Emmanuel College Massachusetts,Emory and Henry College,Emory University,Emporia State University,Endicott College,Erskine College,Eureka College,Evangel University,Everglades University,Fairfield University,Fairleigh Dickinson University - Florham Campus,Fairleigh Dickinson University - Metropolitan Campus,Fairmont State University,Farmingdale State College,Faulkner University,Fayetteville State University,Felician University,Ferris State University,Ferrum College,Finlandia University,Fisk University,Fitchburg State University,Five Towns College,Flagler College - St Augustine,Florida Agricultural and Mechanical University,Florida Atlantic University,Florida Gulf Coast University,Florida Institute of Technology,Florida International University,Florida Memorial University,Florida Southern College,Florida State University,Fontbonne University,Fordham University,Fort Hays State University,Fort Lewis College,Fort Valley State University,Framingham State University,Francis Marion University,Franciscan University of Steubenville,Franklin and Marshall College,Franklin College,Franklin Pierce University,Welch College,Freed - Hardeman University,Fresno Pacific University,Friends University,Frostburg State University,Full Sail University,Furman University,Gallaudet University,Gannon University,Gardner - Webb University,Geneva College,George Fox University,George Mason University,George Washington University,Georgetown College,Georgetown University,Georgia College & State University,Georgia Gwinnett College,Georgia Institute of Technology - Main Campus,Georgia Southern University,Georgia Southwestern State University,Georgia State University,Georgian Court University,Gettysburg College,Glenville State College,Goddard College,Gonzaga University,Gordon College,Goshen College,Goucher College,Grace Bible College,Grace College and Theological Seminary,Graceland University - Lamoni,Grambling State University,Grand Canyon University,Grand Valley State University,Grand View University,Granite State College,Grantham University,Greensboro College,Greenville University,Grinnell College,Grove City College,Guilford College,Gustavus Adolphus College,Gwynedd Mercy University,Hamilton College,Hamline University,Hampden - Sydney College,Hampshire College,Hampton University,Hannibal - LaGrange University,Hanover College,Hardin - Simmons University,Harding University,Harris - Stowe State University,Harrisburg University of Science and Technology,Hartwick College,Harvard University,Harvey Mudd College,Hastings College,Haverford College,Hawaii Pacific University,Heidelberg University,Henderson State University,Hendrix College,Heritage University,Herzing University - Atlanta,High Point University,Hilbert College,Hiram College,Hobart and William Smith Colleges,Hodges University,Hofstra University,Hollins University,Holy Cross College,Holy Family University,Holy Names University,Hood College,Hope College,Hope International University,Houghton College,Houston Baptist University,Howard Payne University,Howard University,Humboldt State University,Humphreys University - Stockton and Modesto Campuses,Huntingdon College,Huntington University,Huston - Tillotson University,Idaho State University,Illinois College,Illinois Institute of Technology,Illinois State University,Illinois Wesleyan University,Immaculata University,Indiana State University,Indiana University - Bloomington,Indiana University - East,Indiana University - Kokomo,Indiana University - Northwest,Indiana University of Pennsylvania - Main Campus,Indiana University - Purdue University - Fort Wayne,Indiana University - Purdue University - Indianapolis,Indiana University - South Bend,Indiana University - Southeast,Indiana Wesleyan University,Institute of American Indian and Alaska Native Culture and Arts Development,Inter American University of Puerto Rico - Aguadilla,Inter American University of Puerto Rico - Arecibo,Inter American University of Puerto Rico - Barranquitas,Inter American University of Puerto Rico - Metro,Inter American University of Puerto Rico - Ponce,Inter American University of Puerto Rico - San German,Iona College,Iowa State University,Iowa Wesleyan University,Ithaca College,Jackson State University,Jacksonville State University,Jacksonville University,James Madison University,University of Jamestown,Jarvis Christian College,John Brown University,John Carroll University,Johns Hopkins University,Johnson & Wales University - Providence,Johnson C Smith University,Johnson State College,Judson College,Judson University,Juniata College,Kalamazoo College,Kansas State University,Kansas Wesleyan University,Kaplan University - Davenport Campus,Kean University,Keene State College,Kent State University at Kent,Kentucky Christian University,Kentucky State University,Kentucky Wesleyan College,Kenyon College,Kettering University,Keuka College,Keystone College,King University,King's College,Knox College,Kutztown University of Pennsylvania,Kuyper College,La Roche College,La Salle University,La Sierra University,Lafayette College,LaGrange College,Lake Erie College,Lake Forest College,Lake Superior State University,Lakeland University,Lamar University,Lander University,Lane College,Langston University,Lasell College,Lawrence Technological University,Lawrence University,Le Moyne College,Le Moyne - Owen College,Lebanon Valley College,Lee University,Lees - McRae College,Lehigh University,Lenoir - Rhyne University,Lesley University,LeTourneau University,Lewis & Clark College,Lewis - Clark State College,Lewis University,Liberty University,Life University,Limestone College,
Georgia,0,0,0,4.0,0,0,0,0,72.0,0,120.0,0,2.0,5.0,4.0,41.0,12.0,26.0,20.0,0,4.0,9.0,0,23.0,0,4.0,0,0,0,0,0,18.0,0,310.0,17.0,0,11.0,28.0,5.0,0,54.0,0,5.0,4.0,27.0,0,52.0,4.0,0,0,0,0,67.0,0,0,322.0,2.0,0,0,2.0,189.0,233.0,8.0,49.0,688.0,4.0,60.0,1844.0,0,0,33.0,0,13.0,47.0,0,0,8.0,0,11.0,185.0,20.0,0,0,2.0,2.0,55.0,0,0,90.0,458.0,78.0,26.0,64.0,87.0,13.0,54.0,604.0,0,53.0,42.0,0,2162.0,0,14.0,31.0,0,7.0,0,14.0,36.0,0,11.0,0,909.0,342.0,18.0,0,112.0,3.0,0,61.0,180.0,16.0,143.0,5972.0,12161.0,10782.0,17082.0,2557.0,24847.0,0,7.0,4.0,0,0,0,0,4.0,0,0,15.0,127.0,4704.0,6.0,0,0,389.0,26.0,0,5.0,0,44.0,0,0,4.0,5.0,51.0,26.0,199.0,0,0,4.0,84.0,0,0,0,264.0,10.0,0,25.0,18.0,3.0,0,10.0,0,593.0,70.0,3.0,4.0,8.0,5.0,29.0,11.0,4.0,0,0,0,0,0,0,0,0,456.0,0,0,66.0,0,4.0,0,0,0,12.0,6.0,0,4.0,114.0,16.0,0,0,0,0,8.0,0,0,14.0,0,0,1951.0,1789.0,0,0,0,0,29.0,25.0,15.0,309.0,1377.0,146.0,30.0,0,0,0,0,41.0,19.0,104.0,0,0,0,4.0,9.0,32.0,0,1357.0,7.0,3.0,6.0,18.0,17.0,7.0,36.0,14.0,0,0,33.0,0,8.0,0,0,0,0,6.0,25.0,804.0,8.0,9.0,0,0,0,29.0,61.0,5.0,4.0,0,7.0,5.0,18.0,0,723.0,54.0,13.0,74.0,0,6.0,9.0,0,7.0,2477.0,461.0,114.0,
Hawaii,0,0,0,0,0,0,0,0,13.0,0,4.0,0,0,0,0,0,0,7.0,16.0,0,0,0,9.0,0,0,0,0,8.0,0,0,0,18.0,0,17.0,21.0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,71.0,0,0,0,0,0,0,0,0,5.0,14.0,93.0,15.0,0,0,0,4.0,0,0,0,0,4.0,0,0,0,8.0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,10.0,0,9.0,14.0,0,0,12.0,0,16.0,14.0,8.0,0,0,0,10.0,0,0,0,0,0,0,0,5.0,30.0,0,6.0,0,0,0,67.0,20.0,38.0,0,21.0,0,0,0,5.0,0,18.0,0,3.0,0,0,90.0,0,0,0,0,0,31.0,6.0,90.0,6.0,0,0,97.0,0,18.0,15.0,0,0,0,0,0,0,0,7.0,0,0,0,0,9.0,0,0,5.0,61.0,5.0,0,0,1863.0,0,0,0,0,0,4.0,0,4.0,0,0,10.0,0,0,0,55.0,0,0,63.0,0,0,0,0,90.0,0,0,0,0,0,0,46.0,0,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,5.0,0,5.0,0,0,0,36.0,8.0,0,0,0,0,4.0,0,0,0,65.0,0,0,6.0,0,0,0,14.0,7.0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,6.0,0,27.0,0,0,0,36.0,0,0,68.0,5.0,0,
Idaho,0,0,0,0,0,9.0,0,0,9.0,0,0,0,0,0,0,0,0,7.0,0,0,0,17.0,27.0,0,0,0,0,0,13.0,0,0,6.0,0,17.0,0,0,4.0,0,0,0,5.0,0,0,0,0,6.0,0,0,0,192.0,5.0,191.0,4.0,0,0,0,0,0,5.0,0,0,0,47.0,0,0,0,0,4.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,16.0,0,0,0,5.0,0,0,0,0,0,0,0,0,52.0,0,0,0,0,0,34.0,10.0,11.0,0,11.0,0,0,13.0,0,0,0,0,0,0,0,165.0,0,0,4.0,0,0,0,0,158.0,0,0,0,14.0,0,0,5.0,4.0,0,8.0,0,0,5.0,0,0,0,0,0,4.0,9.0,0,0,0,34.0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,0,0,9883.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,4.0,0,0,0,0,19.0,0,0,0,16.0,0,0,0,0,0,0,0,0,0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,4.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,6.0,24.0,18.0,3088.0,0,127.0,0,0,
Illinois,0,0,0,9.0,0,26.0,0,17.0,145.0,31.0,50.0,0,0,0,0,49.0,291.0,10407.0,460.0,0,20.0,4.0,27.0,41.0,0,0,1993.0,0,44.0,742.0,3.0,24.0,44.0,146.0,9.0,0,90.0,39.0,0,0,5.0,0,0,5448.0,110.0,11.0,312.0,0,15.0,0,5.0,8.0,104.0,87.0,3.0,80.0,0,7.0,2463.0,0,101.0,206.0,70.0,69.0,0,0,0,223.0,0,17.0,0,600.0,79.0,16.0,23.0,4.0,15.0,0,0,0,0,0,257.0,0,5.0,92.0,0,0,36.0,120.0,78.0,124.0,55.0,58.0,11.0,36.0,92.0,79.0,221.0,28.0,35.0,11.0,0,5.0,113.0,20.0,14.0,0,14.0,12.0,0,6.0,5.0,504.0,52.0,42.0,40.0,5.0,3.0,0,61.0,355.0,6.0,265.0,0,7.0,95.0,10.0,0,27.0,0,24.0,0,27.0,24.0,24.0,33.0,33.0,0,104.0,31.0,182.0,968.0,689.0,0,0,139.0,0,620.0,240.0,51.0,4.0,19.0,7.0,55.0,31.0,0,36.0,191.0,193.0,11.0,0,57.0,126.0,0,5.0,264.0,24.0,0,50.0,83.0,13.0,4.0,16.0,0,0,7.0,0,4.0,23.0,5.0,73.0,4.0,81.0,0,0,4.0,368.0,0,0,0,0,286.0,6.0,0,0,56.0,4.0,7.0,819.0,2115.0,18129.0,1436.0,0,1132.0,4350.0,0,0,16.0,10.0,53.0,226.0,19.0,0,156.0,0,0,0,0,0,0,0,22.0,3418.0,174.0,50.0,507.0,24.0,43.0,20.0,0,23.0,13.0,66.0,130.0,78.0,14.0,5.0,3.0,864.0,0,99.0,300.0,0,1126.0,0,3.0,180.0,9.0,277.0,7.0,76.0,83.0,0,0,8.0,0,751.0,0,7.0,6.0,4.0,6.0,33.0,0,30.0,829.0,24.0,145.0,0,0,96.0,72.0,0,33.0,304.0,0,14.0,4.0,90.0,0,63.0,0,11.0,31.0,32.0,0,4212.0,497.0,9.0,0,
Indiana,0,0,0,0,0,0,5.0,0,17.0,39.0,4.0,0,18.0,5.0,0,8.0,28.0,265.0,895.0,0,8.0,0,9.0,3.0,0,0,25.0,0,22.0,29.0,0,0,11.0,39.0,17.0,0,256.0,6.0,0,0,22.0,0,0,23.0,126.0,6.0,78.0,12.0,8.0,0,11.0,0,17.0,0,3.0,0,0,0,37.0,0,51.0,55.0,8.0,20.0,0,0,4.0,35.0,0,6.0,0,11.0,58.0,16.0,5.0,0,0,5.0,0,0,10.0,0,131.0,0,0,7.0,0,0,18.0,36.0,29.0,0,18.0,29.0,0,18.0,29.0,0,26.0,14.0,4.0,5.0,0,0,36.0,0,946.0,4.0,7.0,20.0,0,0,0,396.0,24.0,24.0,5.0,10.0,7.0,0,30.0,66.0,16.0,32.0,0,0,0,5.0,0,44.0,0,3.0,0,0,0,0,524.0,0,17.0,940.0,23.0,55.0,338.0,97.0,0,0,111.0,0,60.0,5.0,29.0,4.0,4.0,0,17.0,0,0,0,43.0,7.0,665.0,0,48.0,0,0,0,75.0,0,0,8.0,12.0,25.0,0,10.0,0,0,18.0,0,9.0,0,0,10.0,0,301.0,0,0,4.0,121.0,0,0,0,3.0,95.0,0,0,0,700.0,0,7.0,0,55.0,29.0,6.0,0,10155.0,22998.0,2768.0,2861.0,3684.0,10.0,9646.0,20843.0,4778.0,3729.0,1629.0,0,0,0,0,0,0,0,0,50.0,6.0,27.0,37.0,12.0,9.0,0,0,0,7.0,4.0,26.0,35.0,7.0,0,3.0,31.0,7.0,5.0,37.0,0,779.0,0,0,54.0,49.0,141.0,104.0,29.0,41.0,0,0,8.0,0,25.0,0,0,0,0,0,0,0,8.0,9.0,4.0,27.0,6.0,4.0,12.0,0,0,8.0,26.0,5.0,0,0,90.0,4.0,4.0,0,6.0,12.0,9.0,0,86.0,507.0,5.0,0,
Iowa,0,0,0,0,0,87.0,9.0,8.0,9.0,0,0,0,0,0,0,0,4.0,119.0,8.0,0,8.0,0,36.0,0,13.0,0,5.0,0,534.0,943.0,0,0,22.0,13.0,0,0,11.0,0,0,0,0,0,0,4.0,11.0,11.0,9.0,0,0,0,0,0,8.0,10.0,0,0,0,0,43.0,0,5.0,27.0,8.0,15.0,0,0,0,0,17.0,0,0,0,42.0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,5.0,3.0,0,13.0,0,14.0,0,0,17.0,0,0,0,4.0,0,0,0,10.0,0,0,0,0,0,0,6.0,0,86.0,0,12.0,5.0,0,0,0,20.0,27.0,0,21.0,0,0,13.0,0,0,0,0,0,0,0,5.0,5.0,17.0,4.0,0,0,360.0,0,180.0,6.0,1454.0,0,56.0,0,14.0,289.0,0,4.0,49.0,0,4.0,21.0,0,3.0,0,7.0,4.0,0,18.0,0,0,0,14.0,5.0,0,0,0,0,4.0,3.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,21.0,0,0,0,0,0,0,0,0,4.0,0,7.0,4.0,9.0,12.0,14.0,0,17.0,21.0,0,0,0,0,0,23.0,0,0,9.0,0,0,0,0,0,0,0,0,20556.0,205.0,4.0,7.0,0,0,0,0,0,61.0,4.0,16.0,4.0,0,0,0,25.0,4.0,0,32.0,0,743.0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0,3.0,0,0,0,4.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,18.0,9.0,0,7.0,98.0,0,0,
Kansas,0,0,0,0,0,0,9.0,17.0,43.0,0,4.0,0,2.0,0,0,0,4.0,40.0,24.0,0,0,9.0,9.0,0,20.0,0,0,4.0,4.0,168.0,0,6.0,0,17.0,0,0,4.0,0,0,0,0,0,0,0,5.0,6.0,9.0,8.0,0,0,0,0,17.0,0,0,0,0,0,0,0,18.0,21.0,0,5.0,5.0,0,0,13.0,3285.0,0,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,6.0,0,7.0,18.0,0,0,5.0,17.0,12.0,5.0,9787.0,12.0,3.0,0,0,0,0,0,0,0,0,0,899.0,0,99.0,16.0,0,5.0,0,7.0,6.0,20.0,38.0,0,16.0,0,0,6.0,10.0,0,0,0,0,0,0,5.0,5.0,22.0,0,0,0,54.0,6.0,248.0,0,6.0,0,208.0,0,7.0,49.0,0,0,11.0,0,0,0,0,0,4.0,13.0,4.0,0,26.0,5.0,0,0,47.0,0,7.0,0,30.0,0,0,16.0,0,0,4.0,0,0,0,0,5.0,4.0,0,0,0,0,8.0,0,0,5.0,3.0,9.0,0,0,0,0,0,0,0,28.0,0,9.0,0,4.0,78.0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,173.0,0,4.0,15.0,0,0,0,0,0,162.0,13.0,26.0,4.0,0,0,3.0,0,0,0,15385.0,393.0,216.0,0,0,6.0,0,0,0,4.0,7.0,6.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,0,0,7.0,0,0,0,0,0,0,4.0,6.0,12.0,9.0,0,0,107.0,0,0,
Kentucky,0,0,0,0,0,0,0,0,17.0,0,19.0,4.0,2.0,0,0,0,32.0,40.0,77.0,0,0,0,9.0,3.0,0,0,0,0,0,0,3.0,6.0,0,22.0,0,0,30.0,11.0,0,0,16.0,0,0,0,12134.0,0,26.0,0,0,0,0,8.0,21.0,0,0,0,0,0,5.0,0,23.0,34.0,8.0,20.0,0,0,4.0,39.0,0,0,4.0,0,13.0,0,0,0,0,0,0,0,0,0,0,2.0,0,14.0,0,0,9.0,0,10.0,7.0,0,0,3.0,32.0,23.0,6.0,5.0,0,8.0,0,0,0,21.0,0,21.0,0,7.0,64.0,0,0,0,202.0,52.0,6.0,0,24.0,0,0,40.0,16.0,895.0,37.0,0,0,88.0,10.0,0,0,0,0,8.0,0,5.0,0,6.0,8.0,0,0,0,0,248.0,0,0,0,180.0,0,7.0,5.0,4.0,9.0,4.0,0,4.0,0,0,0,4.0,0,242.0,0,44.0,0,0,0,68.0,0,0,17.0,12.0,3.0,4.0,6.0,0,0,37.0,0,0,4.0,0,0,0,4.0,0,0,0,4.0,0,5.0,0,0,13.0,0,0,0,0,0,0,4.0,0,6.0,6.0,0,4.0,286.0,0,0,0,0,0,83.0,0,1081.0,180.0,0,0,0,0,0,0,0,0,0,6.0,8.0,7.0,0,0,20.0,0,11.0,7.0,4.0,31.0,0,0,0,0,0,0,5.0,16.0,0,433.0,0,0,24.0,300.0,611.0,487.0,7.0,0,0,4.0,0,0,0,0,3.0,0,0,0,0,0,0,4.0,0,0,0,0,8.0,0,0,0,0,0,4.0,0,36.0,4.0,0,0,0,24.0,0,0,0,527.0,0,0,
Louisiana,0,0,0,4.0,0,0,0,34.0,21.0,0,4.0,0,0,0,0,82.0,8.0,20.0,4.0,0,4.0,0,0,838.0,0,0,0,4.0,4.0,4.0,0,12.0,0,22.0,4.0,0,0,0,0,0,5.0,76.0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,13.0,0,0,0,0,23.0,21.0,0,5.0,0,0,0,57.0,0,0,0,0,0,0,0,4.0,0,0,0,11.0,10.0,0,0,0,0,7.0,0,0,5.0,12.0,10.0,0,37.0,43.0,0,5.0,17.0,0,58.0,14.0,12.0,5.0,0,5.0,15.0,0,0,0,0,0,0,0,0,146.0,4.0,18.0,0,0,0,0,0,11.0,0,21.0,0,7.0,57.0,5.0,0,18.0,0,0,0,0,0,0,0,8.0,0,0,0,2222.0,1305.0,0,0,0,222.0,0,4.0,5.0,0,0,0,0,4.0,0,3.0,3.0,8.0,27.0,0,4.0,18.0,0,0,0,68.0,0,0,0,6.0,0,25.0,54.0,0,0,11.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,5.0,6.0,87.0,0,0,4.0,0,0,0,0,18.0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,4.0,147.0,18.0,0,5.0,0,23.0,0,0,26.0,0,0,0,7.0,0,0,0,5.0,0,433.0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,111.0,4.0,8.0,52.0,0,0,0,0,0,0,18.0,0,0,0,0,24.0,5.0,0,0,380.0,5.0,0,
Maine,0,0,0,45.0,0,0,0,0,64.0,0,8.0,0,0,0,12.0,0,88.0,13.0,0,0,40.0,0,0,0,3.0,0,0,0,0,11.0,16.0,49.0,5.0,22.0,4.0,0,15.0,0,0,0,11.0,0,0,0,0,0,0,15.0,23.0,0,5.0,0,29.0,0,0,0,0,7.0,0,29.0,60.0,69.0,8.0,137.0,0,67.0,0,13.0,0,194.0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,23.0,0,0,59.0,28.0,14.0,5.0,41.0,17.0,0,21.0,0,8.0,0,0,0,5.0,8.0,0,69.0,0,0,0,0,5.0,78.0,8.0,12.0,0,0,3.0,0,20.0,87.0,0,42.0,0,0,19.0,0,0,0,0,41.0,0,27.0,14.0,73.0,0,49.0,0,7.0,0,0,45.0,0,0,0,56.0,10.0,0,0,15.0,13.0,0,7.0,17.0,0,0,36.0,4.0,0,0,0,13.0,0,0,20.0,54.0,19.0,0,21.0,6.0,0,0,0,0,0,51.0,0,0,31.0,0,53.0,0,0,0,0,0,4.0,0,9.0,0,0,4.0,6.0,0,0,4.0,0,0,0,0,0,0,15.0,4.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,6.0,80.0,0,0,5.0,20.0,5.0,0,0,4.0,16.0,190.0,0,32.0,0,0,7.0,0,11.0,0,173.0,0,104.0,12.0,0,0,0,11.0,0,12.0,0,0,0,0,4.0,0,0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,89.0,0,4.0,5.0,0,0,18.0,0,40.0,0,73.0,12.0,14.0,0,7.0,322.0,0,0,
Maryland,0,0,0,13.0,4.0,0,0,8.0,149.0,0,97.0,54.0,0,724.0,101.0,0,68.0,113.0,4.0,39.0,280.0,0,9.0,12.0,0,0,0,4.0,0,0,19.0,746.0,0,198.0,180.0,0,41.0,520.0,0,11.0,43.0,0,5.0,0,16.0,34.0,43.0,15.0,0,0,153.0,8.0,100.0,0,17.0,13.0,14.0,181.0,0,29.0,506.0,212.0,8.0,88.0,0,0,8.0,188.0,0,11.0,4.0,0,13.0,0,41.0,17.0,15.0,53.0,0,0,10.0,10.0,0,79.0,0,10.0,6.0,2.0,131.0,102.0,88.0,39.0,83.0,260.0,13.0,59.0,115.0,0,179.0,0,0,0,0,0,103.0,190.0,7.0,4.0,0,0,0,0,4403.0,345.0,44.0,133.0,51.0,10.0,69.0,0,949.0,563.0,3.0,546.0,0,7.0,297.0,30.0,0,27.0,29.0,244.0,20.0,54.0,0,24.0,6.0,285.0,17.0,30.0,23.0,18.0,428.0,13.0,0,0,194.0,36.0,0,59.0,128.0,111.0,4.0,15.0,59.0,0,24.0,42.0,570.0,0,4.0,0,31.0,0,53.0,5.0,217.0,29.0,0,92.0,47.0,3.0,0,0,0,0,615.0,6.0,9.0,38.0,0,141.0,29.0,4.0,18.0,0,817.0,8.0,0,14.0,0,0,868.0,6.0,0,0,0,4.0,7.0,0,9.0,6.0,0,41.0,22.0,208.0,0,0,0,238.0,9.0,0,0,0,4.0,0,0,0,0,0,0,0,44.0,22.0,0,168.0,29.0,0,142.0,1367.0,0,0,7.0,22.0,721.0,85.0,69.0,0,0,6.0,123.0,5.0,27.0,0,520.0,7.0,6.0,180.0,4.0,6.0,0,101.0,0,0,16.0,0,38.0,8.0,26.0,0,73.0,128.0,12.0,79.0,0,4.0,4.0,0,0,0,0,2.0,5.0,0,0,11.0,9.0,4.0,161.0,30.0,21.0,157.0,53.0,11.0,12.0,32.0,0,0,1619.0,5.0,114.0,
Massachusetts,0,0,0,1653.0,12.0,0,0,0,408.0,0,66.0,4.0,2.0,5.0,20.0,0,20.0,113.0,0,6.0,178.0,4.0,18.0,0,0,9.0,0,0,0,7.0,86.0,318.0,0,176.0,51.0,0,60.0,84.0,0,0,5.0,0,126.0,0,0,0,17.0,362.0,0,6.0,38.0,0,187.0,0,0,0,2.0,14.0,0,76.0,603.0,240.0,0,700.0,5.0,1258.0,4.0,210.0,0,1575.0,0,0,17.0,0,820.0,43.0,8.0,0,0,0,0,0,0,0,0,0,3790.0,2.0,59.0,15.0,117.0,85.0,166.0,58.0,0,95.0,86.0,0,469.0,0,8.0,3.0,3966.0,0,21.0,141.0,0,753.0,0,0,0,0,0,280.0,52.0,66.0,0,10.0,14.0,0,283.0,1273.0,0,472.0,0,0,120.0,20.0,0,0,7.0,193.0,0,27.0,5.0,514.0,0,110.0,0,0,0,0,113.0,0,0,0,56.0,5.0,0,64.0,48.0,84.0,0,0,221.0,0,0,225.0,35.0,0,0,0,9.0,0,0,62.0,1485.0,0,0,96.0,42.0,0,0,13.0,0,0,362.0,3.0,0,392.0,0,486.0,0,0,0,0,0,0,0,41.0,0,0,61.0,18.0,0,0,9.0,0,7.0,0,9.0,0,0,0,0,161.0,0,0,0,7.0,0,38.0,0,0,0,0,0,0,0,0,0,0,44.0,0,0,553.0,0,0,24.0,323.0,0,0,0,9.0,337.0,1766.0,0,146.0,0,6.0,30.0,14.0,16.0,0,238.0,0,750.0,42.0,0,3.0,0,97.0,0,12.0,4.0,8.0,13.0,8.0,4.0,3.0,0,31.0,6.0,133.0,0,4.0,43.0,4.0,0,0,0,0,0,1033.0,0,26.0,91.0,0,4.0,24.0,12.0,220.0,0,911.0,6.0,54.0,0,0,536.0,0,17.0,
Michigan,0,0,0,4.0,0,9.0,0,0,51.0,5458.0,0,0,104.0,9.0,0,0,195.0,556.0,117.0,0,4.0,4.0,0,12.0,0,0,31.0,0,71.0,7.0,0,49.0,0,69.0,34.0,0,45.0,11.0,0,0,16.0,0,0,8.0,16.0,6.0,14953.0,0,8.0,0,0,0,42.0,0,0,27.0,2.0,0,86.0,7.0,23.0,123.0,31.0,5.0,0,0,0,35.0,0,6.0,0,0,50.0,16.0,0,0,0,0,0,0,10.0,0,11811.0,2.0,317.0,27.0,0,0,9.0,84.0,39.0,52.0,28.0,14.0,8.0,18.0,46.0,0,21.0,28.0,19.0,21.0,0,0,103.0,0,0,4.0,29.0,8.0,0,0,0,607.0,12.0,36.0,10.0,19.0,7.0,6.0,40.0,71.0,0,95.0,0,0,32.0,20.0,0,9.0,0,7.0,0,0,5.0,5.0,39.0,8.0,703.0,222.0,23.0,30.0,788.0,20939.0,0,0,111.0,0,28.0,20.0,59.0,13.0,0,0,25.0,5.0,0,16.0,86.0,13.0,11.0,0,31.0,10.0,0,0,176.0,24.0,0,8.0,42.0,66.0,4.0,6.0,0,0,4.0,0,26.0,15.0,16.0,5.0,0,53.0,0,0,0,2131.0,0,14.0,5.0,3.0,295.0,0,0,0,102.0,4.0,0,18.0,55.0,12.0,6.0,0,35.0,307.0,0,0,0,0,71.0,60.0,51.0,0,144.0,0,0,0,0,0,0,0,0,72.0,0,8.0,110.0,6.0,0,15.0,0,0,20.0,79.0,124.0,39.0,14.0,0,3.0,0,4.0,992.0,37.0,0,635.0,0,0,102.0,9.0,255.0,7.0,40.0,1269.0,0,0,0,0,25.0,0,160.0,0,0,0,4.0,0,45.0,85.0,1814.0,127.0,0,0,75.0,41.0,0,2017.0,33.0,0,7.0,0,108.0,0,22.0,12.0,11.0,18.0,5.0,0,43.0,829.0,37.0,0,
